Case_Name,Case_ID,Start_Year,Start_Month,Inspector_ID,Solved/Unsolved,Name,Rank,Police_Station_Name,Station_ID,Case_ID,Crime location
Rape,2023477,2023,5,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023477,"19.310316, 72.873364"
Murder,2023517,2024,3,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023517,"19.169645, 72.826669"
Robbery,2023551,2024,8,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023551,"19.045540, 72.946913"
Rape,2023575,2022,8,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023575,"19.128891, 72.814080"
Robbery,2023605,2025,1,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023605,"19.207562, 73.075107"
Kidnapping,2023665,2024,3,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023665,"19.087706, 72.933014"
Suicide,2023672,2024,11,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023672,"19.092102, 72.962572"
Murder,2023681,2025,1,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023681,"19.068886, 72.769837"
Robbery,2023682,2025,1,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023682,"19.018101, 72.924257"
Suicide,2023688,2022,9,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023688,"19.067888, 73.013841"
Violence,2023719,2023,12,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023719,"19.241108, 72.799749"
Drink and Drive,2023744,2024,5,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023744,"19.152385, 72.835212"
Kidnapping,2023748,2023,10,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023748,"19.160657, 72.760351"
Robbery,2023786,2024,1,1055,Solved,Richa Iyer,Inspector,Bhandup,PS019,2023786,"19.127744, 72.944175"
Rape,2023820,2024,2,1055,Unsolved,Richa Iyer,Inspector,Bhandup,PS019,2023820,"19.166738, 73.010434"
Rape,2023837,2023,4,1055,Unsolved,Richa Iyer,Inspector,Bhandup,PS019,2023837,"19.076087, 72.875866"
Drink and Drive,2023856,2024,10,1055,Unsolved,Richa Iyer,Inspector,Bhandup,PS019,2023856,"19.288674, 72.980038"
Suicide,2023865,2022,10,1055,Unsolved,Richa Iyer,Inspector,Bhandup,PS019,2023865,"19.198194, 72.838055"
Drink and Drive,2023922,2022,10,1055,Unsolved,Richa Iyer,Inspector,Bhandup,PS019,2023922,"19.283620, 72.959181"
Robbery,2023963,2023,4,1055,Unsolved,Richa Iyer,Inspector,Bhandup,PS019,2023963,"19.139984, 72.993264"
Kidnapping,2023976,2025,1,1055,Unsolved,Richa Iyer,Inspector,Bhandup,PS019,2023976,"19.197243, 72.927385"
Drink and Drive,2022051,2022,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022051,"19.069275, 72.842808"
Murder,2022061,2022,12,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022061,"19.147821, 72.865021"
Suicide,2022072,2024,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022072,"19.161485, 72.739272"
Suicide,2022112,2022,3,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022112,"19.278333, 72.700131"
Violence,2022131,2023,3,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022131,"19.199690, 72.869917"
Violence,2022143,2022,7,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022143,"19.079961, 72.945511"
Kidnapping,2022224,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022224,"19.155891, 72.695676"
Rape,2022269,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022269,"19.164995, 72.878520"
Suicide,2022282,2023,2,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022282,"19.264985, 72.941905"
Rape,2022283,2023,11,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022283,"19.117959, 72.773084"
Robbery,2022309,2023,4,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022309,"19.270738, 72.939987"
Drink and Drive,2022310,2024,2,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022310,"19.349543, 72.751088"
Violence,2022327,2023,5,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022327,"19.307827, 72.713038"
Violence,2022374,2022,8,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022374,"19.132094, 72.712771"
Robbery,2022377,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022377,"19.359895, 72.939788"
Drink and Drive,2022381,2023,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022381,"19.230091, 72.769518"
Kidnapping,2022406,2022,10,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022406,"19.176187, 72.925965"
Suicide,2022436,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022436,"19.375386, 72.887355"
Murder,2022447,2023,5,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022447,"19.198608, 72.982515"
Violence,2022455,2022,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022455,"19.147784, 73.002083"
Suicide,2022461,2024,5,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022461,"19.319988, 72.995555"
Suicide,2022470,2022,8,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022470,"19.312497, 72.962526"
Kidnapping,2022503,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022503,"19.218083, 72.942475"
Kidnapping,2022506,2023,11,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022506,"19.153882, 72.795469"
Murder,2022547,2024,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022547,"19.113553, 72.836122"
Robbery,2022562,2022,9,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022562,"19.222454, 72.824970"
Robbery,2022580,2024,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022580,"19.210820, 72.850342"
Violence,2022606,2022,4,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022606,"19.180122, 72.885553"
Robbery,2022754,2024,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022754,"19.110694, 72.962771"
Murder,2022770,2022,11,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022770,"19.143389, 72.900374"
Drink and Drive,2022771,2022,9,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022771,"19.212860, 72.964339"
Robbery,2022813,2023,4,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022813,"19.142573, 72.828762"
Violence,2022841,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022841,"19.258686, 72.671493"
Violence,2022843,2023,8,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022843,"19.192877, 72.912791"
Kidnapping,2022912,2023,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022912,"19.160901, 72.873611"
Murder,2022927,2022,3,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022927,"19.147989, 72.765254"
Violence,2022936,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022936,"19.136864, 72.962187"
Kidnapping,2022974,2022,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2022974,"19.359352, 72.732828"
Kidnapping,2023012,2022,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023012,"19.076983, 72.925985"
Rape,2023031,2023,11,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023031,"19.101187, 72.843770"
Robbery,2023048,2024,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023048,"19.186370, 72.917786"
Robbery,2023060,2023,9,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023060,"19.237898, 72.658282"
Kidnapping,2023076,2024,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023076,"19.407432, 72.832503"
Rape,2023089,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023089,"19.276154, 72.919516"
Kidnapping,2023187,2023,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023187,"19.193871, 72.925281"
Robbery,2023194,2023,8,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023194,"19.128545, 72.865525"
Murder,2023229,2024,11,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023229,"19.124270, 72.714108"
Drink and Drive,2023241,2023,3,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023241,"19.210948, 72.849478"
Murder,2023273,2022,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023273,"19.360951, 72.913049"
Kidnapping,2023316,2023,10,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023316,"19.271868, 72.921295"
Robbery,2023321,2022,5,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023321,"19.238599, 72.708991"
Kidnapping,2023325,2024,8,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023325,"19.232424, 72.833452"
Robbery,2023331,2023,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023331,"19.178011, 72.761531"
Rape,2023350,2023,9,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023350,"19.252285, 72.883767"
Suicide,2023414,2024,10,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023414,"19.287400, 72.968743"
Kidnapping,2023440,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023440,"19.127151, 72.748642"
Violence,2023480,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023480,"19.380359, 72.816972"
Kidnapping,2023554,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023554,"19.337044, 72.716232"
Kidnapping,2023568,2022,7,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023568,"19.113858, 72.852093"
Rape,2023581,2023,10,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023581,"19.362014, 72.971206"
Suicide,2023586,2023,11,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023586,"19.248901, 72.669380"
Robbery,2023594,2022,7,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023594,"19.312969, 72.831961"
Drink and Drive,2023618,2023,10,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023618,"19.314924, 72.701370"
Rape,2023625,2024,3,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023625,"19.103825, 72.737642"
Murder,2023636,2023,3,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023636,"19.257277, 72.702684"
Robbery,2023642,2022,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023642,"19.382112, 72.859700"
Murder,2023650,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023650,"19.291880, 72.977413"
Drink and Drive,2023655,2023,11,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023655,"19.309791, 72.802515"
Drink and Drive,2023697,2024,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023697,"19.065107, 72.779621"
Suicide,2023709,2023,5,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023709,"19.255007, 72.989374"
Kidnapping,2023731,2022,5,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023731,"19.241403, 72.751802"
Drink and Drive,2023749,2024,6,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023749,"19.130579, 72.978177"
Robbery,2023753,2025,1,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023753,"19.226067, 72.984254"
Violence,2023768,2024,8,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023768,"19.249518, 72.904615"
Kidnapping,2023789,2023,5,1025,Solved,Deepak Joshi,Inspector,Borivali,PS009,2023789,"19.231008, 73.037695"
Suicide,2023804,2025,1,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023804,"19.218068, 72.900086"
Rape,2023812,2024,2,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023812,"19.056290, 72.879177"
Kidnapping,2023870,2022,10,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023870,"19.259497, 72.992021"
Murder,2023881,2024,4,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023881,"19.205595, 72.921960"
Murder,2023904,2023,7,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023904,"19.322288, 72.861975"
Murder,2023909,2025,1,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023909,"19.358157, 72.721610"
Violence,2023958,2023,6,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023958,"19.215726, 72.883388"
Murder,2023986,2022,8,1025,Unsolved,Deepak Joshi,Inspector,Borivali,PS009,2023986,"19.291133, 72.815261"
Robbery,2022026,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022026,"19.014333, 72.948682"
Robbery,2022033,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022033,"18.900806, 72.997248"
Drink and Drive,2022038,2023,12,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022038,"19.069085, 72.920765"
Murder,2022064,2022,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022064,"19.064419, 72.907687"
Rape,2022117,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022117,"19.088368, 72.828773"
Rape,2022153,2023,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022153,"18.968908, 72.869275"
Murder,2022208,2024,3,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022208,"18.985314, 72.826967"
Rape,2022217,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022217,"19.040122, 72.858815"
Violence,2022242,2024,2,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022242,"19.117641, 72.785117"
Drink and Drive,2022273,2022,2,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022273,"18.978407, 72.859785"
Suicide,2022287,2023,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022287,"19.025825, 72.751163"
Robbery,2022300,2023,6,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022300,"18.863303, 72.839292"
Murder,2022356,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022356,"19.120397, 72.845592"
Murder,2022379,2024,6,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022379,"18.949469, 72.932871"
Suicide,2022441,2024,12,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022441,"18.870343, 72.733780"
Murder,2022515,2023,3,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022515,"18.871486, 72.880650"
Murder,2022535,2023,4,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022535,"19.050194, 72.717638"
Murder,2022553,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022553,"18.874493, 72.777766"
Rape,2022570,2022,2,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022570,"18.928716, 72.875884"
Violence,2022584,2023,6,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022584,"19.063443, 72.959864"
Kidnapping,2022588,2024,2,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022588,"18.989155, 72.910362"
Robbery,2022674,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022674,"19.142229, 72.839773"
Murder,2022682,2024,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022682,"18.852956, 72.823581"
Rape,2022711,2024,11,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022711,"18.984709, 72.882525"
Robbery,2022723,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022723,"18.868436, 72.795467"
Robbery,2022729,2023,6,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022729,"19.042757, 72.821086"
Murder,2022735,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022735,"18.809249, 72.792102"
Murder,2022775,2022,7,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022775,"18.893791, 72.970866"
Kidnapping,2022797,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022797,"18.884570, 72.931182"
Murder,2022812,2022,3,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022812,"18.918955, 72.844699"
Kidnapping,2022814,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022814,"18.979027, 72.909509"
Drink and Drive,2022822,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022822,"19.049749, 72.811497"
Murder,2022824,2024,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022824,"19.134245, 72.920926"
Robbery,2022838,2023,8,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022838,"19.031921, 72.906794"
Robbery,2022842,2023,7,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022842,"19.060586, 72.698554"
Rape,2022910,2024,8,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022910,"19.032605, 72.818735"
Suicide,2022918,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022918,"18.893128, 72.869044"
Violence,2022935,2022,3,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022935,"18.932949, 72.898323"
Violence,2022949,2022,7,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022949,"19.116125, 72.764492"
Robbery,2022989,2022,12,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2022989,"18.973294, 72.917522"
Drink and Drive,2023078,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023078,"19.105545, 72.733879"
Robbery,2023142,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023142,"18.843968, 72.797925"
Robbery,2023143,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023143,"18.936413, 72.913367"
Drink and Drive,2023144,2022,7,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023144,"18.931350, 72.931460"
Robbery,2023146,2023,4,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023146,"18.951031, 72.954000"
Kidnapping,2023149,2024,4,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023149,"19.103476, 72.700253"
Murder,2023172,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023172,"19.122336, 72.754004"
Murder,2023179,2022,11,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023179,"19.126116, 72.787564"
Suicide,2023191,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023191,"19.108008, 72.804435"
Drink and Drive,2023235,2024,5,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023235,"19.094109, 72.707932"
Suicide,2023276,2024,2,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023276,"18.870938, 72.865366"
Kidnapping,2023358,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023358,"19.115978, 72.719827"
Drink and Drive,2023363,2022,9,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023363,"19.139456, 72.807790"
Violence,2023372,2022,9,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023372,"19.026745, 72.864643"
Violence,2023373,2023,12,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023373,"19.083397, 72.759610"
Suicide,2023432,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023432,"18.833793, 72.765688"
Rape,2023452,2023,11,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023452,"18.900442, 72.709056"
Drink and Drive,2023491,2022,11,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023491,"19.043898, 72.757850"
Kidnapping,2023492,2023,6,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023492,"19.084725, 72.848509"
Murder,2023494,2023,9,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023494,"18.909492, 72.836016"
Robbery,2023504,2023,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023504,"18.861295, 72.917921"
Robbery,2023507,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023507,"19.041105, 72.834475"
Violence,2023511,2022,4,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023511,"19.019627, 72.819450"
Rape,2023520,2022,10,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023520,"19.056175, 72.719576"
Suicide,2023531,2024,3,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023531,"18.902738, 72.876685"
Violence,2023537,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023537,"19.113336, 72.931731"
Violence,2023562,2024,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023562,"18.993417, 72.707279"
Suicide,2023564,2022,8,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023564,"18.924222, 72.827609"
Drink and Drive,2023583,2022,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023583,"19.063926, 72.753190"
Kidnapping,2023614,2023,2,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023614,"18.867284, 72.833579"
Murder,2023644,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023644,"18.957257, 72.759858"
Violence,2023678,2022,3,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023678,"19.114015, 72.752975"
Drink and Drive,2023703,2025,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023703,"19.001723, 72.812782"
Violence,2023710,2023,9,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023710,"18.846636, 72.884106"
Suicide,2023713,2024,8,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023713,"19.023924, 72.928941"
Murder,2023722,2023,5,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023722,"18.866197, 72.748037"
Violence,2023742,2024,2,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023742,"19.037075, 72.938135"
Violence,2023757,2023,1,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023757,"18.897634, 72.692012"
Robbery,2023771,2022,12,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023771,"18.838393, 72.816478"
Robbery,2023781,2022,11,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023781,"18.985696, 72.868340"
Kidnapping,2023782,2022,8,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023782,"18.954668, 72.807950"
Suicide,2023790,2023,11,1043,Solved,Vivek Kapoor,Inspector,Byculla,PS015,2023790,"18.797744, 72.828158"
Murder,2023805,2023,7,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023805,"18.881747, 72.938546"
Suicide,2023822,2022,1,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023822,"18.994852, 72.686491"
Kidnapping,2023842,2023,6,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023842,"19.027074, 72.918718"
Drink and Drive,2023849,2022,12,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023849,"18.998823, 72.998272"
Rape,2023857,2022,12,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023857,"19.022603, 72.975361"
Rape,2023891,2022,4,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023891,"18.866552, 72.730070"
Kidnapping,2023913,2024,5,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023913,"18.953890, 72.841178"
Suicide,2023932,2022,7,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023932,"19.110416, 72.823933"
Suicide,2023943,2023,12,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023943,"18.899396, 72.673248"
Robbery,2023977,2025,1,1043,Unsolved,Vivek Kapoor,Inspector,Byculla,PS015,2023977,"18.867778, 72.751594"
Murder,2022015,2022,1,1040,Solved,Umesh Yadav,Inspector,Chembur,PS014,2022015,"19.052379, 72.973573"
Drink and Drive,2022023,2022,8,1040,Solved,Umesh Yadav,Inspector,Chembur,PS014,2022023,"19.144856, 72.817477"
Violence,2022086,2023,11,1040,Solved,Umesh Yadav,Inspector,Chembur,PS014,2022086,"19.043154, 72.995782"
Robbery,2022125,2025,1,1040,Solved,Umesh Yadav,Inspector,Chembur,PS014,2022125,"19.097949, 72.993056"
